"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"VCVL39IR","journalArticle","2009","Reiners AAO; Dióz M; Teixeira NZF; Gonçalves PMS","Nursing diagnoses among pregnant patients with hypertension.","Revista Mineira de Enfermagem","","1415-2762","","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=105194389&lang=pt-br&site=ehost-live","This is a descriptive and exploratory study that aims to assess the most frequent nursing diagnoses among pregnant patients with hypertension from a public hospital. Ten pregnant patients underwent a semi-structured interview and a physical examination. Data collection tools were based on Gordon's Functional Health Patterns. Data were analyzed, categorized and synthesized following the hypothetical-deductive model of Gordon. Thirteen diagnoses were identified. The most frequent ones were: poor knowledge about the health problem; ineffective health maintenance; ineffective management of therapeutic regimen; anxiety; disturbed sleep pattern; disturbed body image; altered sexuality patterns and fluid volume excess. These results show us the main nursing problems that pregnant women with hypertension present. It also points out the need to improve health education practices in this population.","2009-04","2019-02-14 12:30:25","2019-02-14 12:30:25","","232-237","","2","13","","Revista Mineira de Enfermagem","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Pregnancy; Adult; Brazil; Descriptive Research; Human; Semi-Structured Interview; Descriptive Statistics; Clinical Assessment Tools; Academic Medical Centers; NANDA Nursing Diagnoses; Nursing Diagnosis; Blood Pressure; Exploratory Research; Obstetric Nursing; Inpatients; Patient Education; Physical Examination; Antihypertensive Agents -- Therapeutic Use -- In Pregnancy; Defining Characteristics (NANDA); Gordon's Functional Health Patterns; Hospitals, Public; Hypertension -- Drug Therapy -- In Pregnancy; Hypertension -- Nursing -- In Pregnancy; Nursing Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JZC4X3LE","journalArticle","2008","Karan PM; da Rosa RSL; Barbosa VBA; de Brito RPA; Santos CA","Nursing diagnoses and interventions to pregnant women attended in a family health unit.","Revista Nursing","","1415-8264","","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=105870292&lang=pt-br&site=ehost-live","This is an analytical-descriptive retrospective study, carried out in the Family Health Unit of Vila Real, in Marilia - SP, whose aims had been to elaborate the nursing diagnosis according to classification of North American Diagnoses Association (NANDA) and to elaborate the interventions of nursing for these diagnosis, having as base the record analysis of 40 pregnant women registered in the program of prenatal of that Unit. The data collection, in records, was carried out from April 1st to August 4th, 2005. Eleven nursing diagnosis had been elaborated: nauseas, sexual dysfunction, fatigue, disturbed standard of sleep, chronic pain, extreme volume of liquid, risk for impaired breast-feeding, impaired urinary elimination, unbalanced nutrition for more or less than the corporal necessities and risk for impaired maternity or paternity. The interventions of nursing for each one of these diagnosis had been elaborated in accordance with pertinent literature. When concluding the work we could verify that the survey of the diagnosis and the nursing interventions provided to the nurses an adequacy in the conduction of the work process.","2008-01","2019-02-14 12:30:25","2019-02-14 12:30:25","","36-44","","116","10","","Revista Nursing","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Pregnancy; Brazil; Descriptive Research; Human; Outpatients; Descriptive Statistics; Record Review; Surveys; Prenatal Care; Retrospective Design; NANDA Nursing Diagnoses; Nursing Diagnosis; Nursing Interventions; Defining Characteristics (NANDA); Analytic Research; Community Health Centers; Family Nursing; Nursing Records","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4TRXQ9HR","journalArticle","2005","Pereira SVM; Bachion MM","Nursing diagnoses identified in pregnant patients under prenatal care.","Revista Brasileira de Enfermagem","","0034-7167","","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=106332169&lang=pt-br&site=ehost-live","This descriptive research aimed to analyze the Nursing Diagnoses identified in low-risk pregnant patients. Eleven pregnant women received prenatal care in a safe maternity in the state of Goias. The data were classified under the NANDA (North American Nursing Diagnosis Association) taxonomy II and analyzed according to the referrals in obstetrics. Twenty-five different Nursing Diagnoses were identified. All pregnant women presented: insufficient knowledge (different levels and subjects), disturbed sleep pattern, activity intolerance, self care deficit (bathing and hygiene), stress urinary incontinence, and some risk diagnoses. Identifying NANDA's Nursing Diagnoses allows the identification of the risk level, early detection of complications, and individualization in nursing assistance. This abstract was translated into English by the publisher or author.","2005-11","2019-02-14 12:30:26","2019-02-14 12:30:26","","659-664","","6","58","","Revista Brasileira de Enfermagem","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Pregnancy; Brazil; Descriptive Research; Human; Prenatal Care; NANDA Nursing Diagnoses; Obstetric Nursing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8KD727LN","journalArticle","2006","Arcanjo Z; Alves VM; Palneira ILT; Lopes MVO","Nursing diagnoses referring to the sleep and rest of pregnant women.","Revista Enfermagem UERJ","","0104-3552","","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=106224049&lang=pt-br&site=ehost-live","We aimed to analyze the responses of pregnant women pertaining to the sleep and rest class of the activity and rest domain of NANDA's Taxonomy. This is a cross-sectional study with 66 pregnant women selected by simple randomized sampling, performed in a basic health unit of the city of Fortaleza, from 2004 to 2005. Data collection was accomplished by the use of a form containing defining characteristics and factors related to nursing diagnoses, allowing for the verification of statistical association among these variables. The mean age of the pregnant women was 24,4 years; 78,8% of them had a companion and the family income of 86,4% was between 1 to 3 minimum wages. The standard diagnosis of disturbed sleep was associated to waking up three or more times during the night, annoyance and urinary urgency. The diagnosis of sleep deprivation did not present statistical association with the studied variables. We concluded that the standard disturbed sleep was strongly determined by the occurrence of urinary urgency and had annoyance as a consequence.","2006-07","2019-02-14 12:30:27","2019-02-14 12:30:27","","378-384","","3","14","","Revista Enfermagem UERJ","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Odds Ratio; Sleep; Pregnancy; Cross Sectional Studies; Adult; Brazil; Human; Outpatients; Physical Activity; Expectant Mothers; Chi Square Test; Data Analysis Software; Descriptive Statistics; Fisher's Exact Test; T-Tests; Confidence Intervals; Prenatal Care; Socioeconomic Factors; Income; NANDA Nursing Diagnoses; Nursing Diagnosis; P-Value; Exploratory Research; Obstetric Nursing; Sleep Disorders -- Diagnosis -- In Pregnancy; Community Health Centers; Nursing Assessment; Probability Sample; Simple Random Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ETFBUJ93","journalArticle","2017","Millward, D. Joe","Nutrition, infection and stunting: the roles of deficiencies of individual nutrients and foods, and of inflammation, as determinants of reduced linear growth of children.","Nutrition Research Reviews","","0954-4224","10.1017/S0954422416000238","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=123169926&lang=pt-br&site=ehost-live","The regulation of linear growth by nutritional and inflammatory influences is examined in terms of growth-plate endochondral ossification, in order to better understand stunted growth in children. Linear growth is controlled by complex genetic, physiological, and nutrient-sensitive endocrine/paracrine/autocrine mediated molecular signalling mechanisms, possibly including sleep adequacy through its influence on growth hormone secretion. Inflammation, which accompanies most infections and environmental enteric dysfunction, inhibits endochondral ossification through the action of mediators including proinflammatory cytokines, the activin A-follistatin system, glucocorticoids and fibroblast growth factor 21 (FGF21). In animal models linear growth is particularly sensitive to dietary protein as well as Zn intake, which act through insulin, insulin-like growth factor-1 (IGF-1) and its binding proteins, triiodothyronine, amino acids and Zn2+ to stimulate growth-plate protein and proteoglycan synthesis and cell cycle progression, actions which are blocked by corticosteroids and inflammatory cytokines. Observational human studies indicate stunting to be associated with nutritionally poor, mainly plant-based diets. Intervention studies provide some support for deficiencies of energy, protein, Zn and iodine and for multiple micronutrient deficiencies, at least during pregnancy. Of the animal-source foods, only milk has been specifically and repeatedly shown to exert an important influence on linear growth in both undernourished and well-nourished children. However, inflammation, caused by infections, environmental enteric dysfunction, which may be widespread in the absence of clean water, adequate sanitation and hygiene (WASH), and endogenous inflammation associated with excess adiposity, in each case contributes to stunting, and may explain why nutritional interventions are often unsuccessful. Current interventions to reduce stunting are targeting WASH as well as nutrition.","2017-06","2019-02-14 12:30:28","2019-02-14 12:30:28","","50-72","","1","30","","Nutrition Research Reviews","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Nutrition; Proteins; Child Nutrition Disorders; Infection; Intestinal Diseases -- Prevention and Control; Iodine; Micronutrients; Milk; Ossification, Heterotopic; Zinc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PZPC4ZKT","journalArticle","2009","Allison KC; Larvery ME; Sarwer DB","Obesity and reproductive functioning: psychiatric considerations.","Primary Psychiatry","","1082-6319","","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=105516314&lang=pt-br&site=ehost-live","The United States is in the midst of an obesity crisis. The majority of American women of childbearing age are overweight or obese. The presence of excess body weight in a woman can negatively impact fertility, pregnancy, postnatal recovery, and the health of her child. Psychiatric comorbidities, including eating and mood disorders, can influence nutrition and weight gain during pregnancy and weight loss in the postpartum period. Stress associated with caretaking in the postpartum period impacts levels of sleep and physical activity, which further impact postpartum weight retention. This article reviews the literature in these areas; the article discusses the management of excess body weight during and after pregnancy as well as related psychiatric conditions in pregnant and postpartum women.","2009-03","2019-02-14 12:30:29","2019-02-14 12:30:29","","35-40","","3","16","","Primary Psychiatry","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Pregnancy; Pregnancy Complications; Comorbidity; Depression, Postpartum; Mental Health; Obesity -- Complications; Fertility; Obesity -- Risk Factors; Obesity -- Prevention and Control; Weight Loss; Reproductive Health; Eating Disorders; Polycystic Ovary Syndrome; Weight Control; Weight Gain -- Standards","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6F5HPGWE","journalArticle","2014","Kriebs, Jan M.","Obesity in Pregnancy.","Journal of Perinatal & Neonatal Nursing","","0893-2190","10.1097/JPN.0000000000000008","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=107888369&lang=pt-br&site=ehost-live","The rapidly increasing rates of obesity among women of childbearing age, not only in the United States but also across the globe, contribute to increased risks during pregnancy and childbirth. Overweight and obesity are quantified by body mass index (BMI) for clinical purposes. In 2010, 31.9% of US women aged 20 to 39 years met the definition of obesity, a BMI of 30 kg/m² or greater. Across the life span, obesity is associated with increased risks of hypertension, cardiovascular disease, diabetes, sleep apnea, and other diseases. During pregnancy, increasing levels of prepregnancy BMI are associated with increases in both maternal and fetal/neonatal risks. This article reviews current knowledge about obesity in pregnancy and health risks related to increased maternal BMI, addresses weight stigma as a barrier to care and interventions that have evidence of benefit, and discusses the development of policies and guidelines to improve care.","2014-01","2019-02-14 12:30:30","2019-02-14 12:30:30","","32-40","","1","28","","Journal of Perinatal & Neonatal Nursing","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Pregnancy; Body Mass Index; United States; Obesity -- Epidemiology; Prenatal Care; Counseling; Nutrition; Education, Continuing (Credit); Obesity -- In Pregnancy; Exercise; Prepregnancy Care; Patient Education; Weight Gain -- In Pregnancy; Maps; Obesity -- Complications -- In Pregnancy; Obstetric Equipment and Supplies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F9TXDZGK","journalArticle","2010","Azarbad L; Gonder-Frederick L","Obesity in women.","Psychiatric Clinics of North America","","0193-953X","10.1016/j.psc.2010.01.003","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=105171743&lang=pt-br&site=ehost-live","Obesity carries a unique disease burden on women and is influenced by a variety of biological, hormonal, environmental, and cultural factors. Reproductive transitions, such as pregnancy and menopause, increase the risk for obesity. Psychologically, obese women experience greater weight-related stigma and discrimination and are at increased risk for depression than obese men. Women are also particularly susceptible to psychological stress, sleep debt, and lack of physical activity, all of which are risk factors for the development of excess weight. Obesity risk is increased among women with psychiatric disorders and those who use certain psychotropic medications. Obesity treatment should take into consideration degree of obesity, health risks, past weight loss attempts, and individual differences in motivation and readiness for treatment.Copyright © 2010 by Elsevier Inc.","2010-06","2019-02-14 12:30:31","2019-02-14 12:30:31","","423-440","","2","33","","Psychiatric Clinics of North America","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Adult; Age Factors; Body Weight; Middle Age; Risk Factors; Obesity -- Epidemiology; Pregnancy -- Psychosocial Factors; Stress, Psychological -- Complications; Sleep Disorders -- Complications; Sleep Disorders -- Psychosocial Factors; Obesity -- Psychosocial Factors; Obesity -- Etiology; Stress, Psychological -- Psychosocial Factors; Menopause -- Psychosocial Factors; Mental Disorders -- Complications; Mental Disorders -- Drug Therapy; Obesity -- Therapy; Psychotropic Drugs -- Adverse Effects","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LKHA7XQI","journalArticle","2008","Sharma SK; Mishra HK; Sharma H; Goel A; Sreenivas V; Gulati V; Tahir M","Obesity, and not obstructive sleep apnea, is responsible for increased serum hs-CRP levels in patients with sleep-disordered breathing in Delhi.","Sleep Medicine","","1389-9457","","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=105678471&lang=pt-br&site=ehost-live","Abstract: Objective: The present study was conducted to evaluate serum levels of high-sensitivity C-reactive protein (hs-CRP) in newly diagnosed patients with obstructive sleep apnea (OSA). Subjects and methods: Between April 2005 and March 2006, a total of 231 consecutive adult habitual snorers underwent polysomnography (PSG) in the sleep laboratory. Ninety-seven subjects were found suitable for hs-CRP measurement after application of the following exclusion criteria: patients with diabetes mellitus, hypertension, coronary artery disease, acromegaly, hypothyroidism, chronic renal failure, congestive cardiac failure, or smoking history, patients who were pregnant, on steroid treatment, on hormone replacement therapy, or with chronic use of drugs such as non-steroidal anti-inflammatory drugs, oral anticoagulants and lipid-lowering drugs and patients having undergone upper airway surgery. Patients were classified as apneic [apnea–hypopnea index (AHI)>5], obese non-apneic [body mass index (BMI)>25, AHI<5] and non-obese non-apneic (BMI<25, AHI<5). C-reactive protein levels were measured in stored sera by high-sensitivity enzyme immunoassay (Biocheck, Inc. Foster City, CA, USA). After checking normality with the Kolmogorov–Smirnov test and using a square-root transformation, Pearson’s and partial correlation coefficients were calculated for identified risk factors and confounders. A multiple linear regression model was used to identify variables that were independently associated with hs-CRP. Results: The mean serum levels of hs-CRP were found to be 0.25±0.23, 0.58±0.55, and 0.51±0.37mg/dl in non-obese non-apneics (n =23), obese non-apneics (n =45) and apneics (obese and non-obese, n =29), respectively. Pearson’s correlation coefficient of hs-CRP with BMI was found to be 0.25 (p =0.01), and with AHI 0.16 (p =0.12). Partial correlation analysis showed that hs-CRP levels correlated significantly with BMI after adjustment for AHI and age (r =0.22, p =0.03), while correlation with disease severity as assessed by AHI after adjustment for BMI and age was not significant (r =0.10, p =0.33). After stepwise multiple linear regression, only BMI was found to be significantly associated with serum hs-CRP levels (β=0.02, p =0.01). Conclusions: In this first comprehensive cross-sectional study on Indian subjects, we found that obesity, and not obstructive sleep apnea, is associated with elevated serum levels of hs-CRP. No independent correlation was found between severity of OSA and hs-CRP in the present study.","2008-01","2019-02-14 12:30:32","2019-02-14 12:30:32","","149-156","","2","9","","Sleep Medicine","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Body Mass Index; Questionnaires; Adult; Human; Polysomnography; Male; Obesity -- Epidemiology; Sleep Apnea Syndromes -- Epidemiology; Sleep Apnea, Obstructive -- Epidemiology; Electroencephalography; Nonparametric Statistics; Electromyography; C-Reactive Protein -- Metabolism; Sleep Apnea Syndromes -- Blood; Sleep Apnea, Obstructive -- Blood","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7B9MFTHY","journalArticle","2016","Volkovich, Ella; Tikotzky, Liat; Manber, Rachel","Objective and subjective sleep during pregnancy: links with depressive and anxiety symptoms.","Archives of Women's Mental Health","","1434-1816","10.1007/s00737-015-0554-8","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=112506183&lang=pt-br&site=ehost-live","The aims of this paper are to study the associations between objective and subjective sleep in pregnant women, to examine which specific aspects of women's sleep are associated with depressive and anxiety symptoms and to test the moderating role of depressive and anxiety symptoms in the relations between objective and subjective sleep. The sample included 148 pregnant women. Objective sleep was measured by actigraphy for five nights at the participants' home, and subjective sleep was measured with the Pittsburgh sleep quality index. Depressive symptoms were assessed with the Edinburgh postnatal depression scale and anxiety symptoms with the Beck anxiety inventory. Significant associations were found between the subjective sleep measures and the depressive and anxiety scores, but there were no significant associations between actigraphic sleep measures and the depressive and anxiety scores. Depressive and anxiety scores emerged as significant moderators of the links between objective and subjective sleep. The findings suggest that emotional distress (i.e., depressive and anxiety symptoms severity) during pregnancy is associated with subjective sleep disturbances but not with objective sleep disturbances. Importantly, only among women with higher levels of emotional distress was subjective sleep quality associated with objective sleep quality. These findings may suggest that women with higher levels of emotional distress are not necessarily biased in their perception of sleep quality. However, they may perceive fragmented sleep as more detrimental to their wellbeing.","2016-02","2019-02-14 12:30:32","2019-02-14 12:30:32","","173-181","","1","19","","Archives of Women's Mental Health","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Pregnancy; Adult; Human; Funding Source; Edinburgh Postnatal Depression Scale; Scales; Pearson's Correlation Coefficient; Depression -- In Pregnancy; Stress, Psychological -- In Pregnancy; Spearman's Rank Correlation Coefficient; Anxiety -- In Pregnancy; Sleep -- In Pregnancy; Actigraphy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FDEZXQQQ","journalArticle","2018","Keshavarzi, Farahnaz; Mehdizadeh, Shervin; Khazaie, Habibolah; Ghadami, Mohammad Rasoul","Objective assessment of obstructive sleep apnea in normal pregnant and preeclamptic women.","Hypertension in Pregnancy","","1064-1955","10.1080/10641955.2018.1498879","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=131319360&lang=pt-br&site=ehost-live","Objective: Obstructive sleep apnea (OSA) is a risk factor for adverse pregnancy outcomes. The aim of this study was to evaluate the association between OSA and preeclampsia.Methods: Between 30 and 39 weeks gestation, objective sleep apnea were evaluated in 38 normal pregnant and 40 preeclamptic women. Preeclampsia was defined by having a blood pressure (BP) > 140/90 mmHg on two occasions after the 20th week of pregnancy with excess protein in the urine (> 300 mg in 24 h) or 30 mg persistent proteinuria (+ 1 in dipsticks) in random samples. Objective sleep apnea was evaluated using an overnight in-hospital sleep evaluation using the SOMNOwatch plus Respiratory Screener. OSA was defined as an apnea-hypopnea index (AHI) ≥ 5, and further grouped into severity categories: mild (5-14.9), moderate (15-29.9), and severe (≥ 30).Results: Mean AHI was 33.3 ± 12.1 in preeclamptic women and was 23.8 ± 15.8 in normal pregnant women (p = 0.008). There was significant difference in prevalence of OSA severity (none, mild, moderate, or severe) between groups. Out of 33 preeclamptic women, 11 women had moderate and 22 women had severe OSA. Whereas, among 33 normal pregnant women, 8, 13, and10 women had mild, moderate, and severe OSA, respectively. Two normal pregnant women had no OSA (AHI< 5).Conclusion: Our study suggests women are susceptible to developing OSA during pregnancy that is associated with an increased risk of preeclampsia.","2018-08","2019-02-14 12:30:57","2019-02-14 12:30:57","","154-159","","3","37","","Hypertension in Pregnancy","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Pregnancy; Pregnancy Outcomes; Adolescence; Adult; Young Adult; Polysomnography; Sleep Apnea, Obstructive -- Complications; Sleep Apnea, Obstructive -- Diagnosis; Risk Factors; Severity of Illness Indices; Blood Pressure -- Physiology; Sleep Apnea, Obstructive -- Physiopathology; Pre-Eclampsia -- Physiopathology; Symptoms -- Diagnosis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G5PQZVSA","journalArticle","2017","Facco, Francesca L.; Grobman, William A.; Reid, Kathryn J.; Parker, Corette B.; Hunter, Shannon M.; Silver, Robert M.; Basner, Robert C.; Saade, George R.; Pien, Grace W.; Manchanda, Shalini; Louis, Judette M.; Nhan-Chang, Chia-Ling; Chung, Judith H.; Wing, Deborah A.; Simhan, Hyagriv N.; Haas, David M.; Iams, Jay; Parry, Samuel; Zee, Phyllis C.","Objectively measured short sleep duration and later sleep midpoint in pregnancy are associated with a higher risk of gestational diabetes.","American Journal of Obstetrics & Gynecology","","0002-9378","10.1016/j.ajog.2017.05.066","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=125312178&lang=pt-br&site=ehost-live","Background: Experimental and epidemiologic data suggest that among nonpregnant adults, sleep duration may be an important risk factor for chronic disease. Although pregnant women commonly report poor sleep, few studies objectively evaluated the quality of sleep in pregnancy or explored the relationship between sleep disturbances and maternal and perinatal outcomes.Objective: Our objective was to examine the relationship between objectively assessed sleep duration, timing, and continuity (measured via wrist actigraphy) and maternal cardiovascular and metabolic morbidity specific to pregnancy.Study Design: This was a prospective cohort study of nulliparous women. Women were recruited between 16 0/7 and 21 6/7 weeks' gestation. They were asked to wear a wrist actigraphy monitor and complete a daily sleep log for a period of 7 consecutive days. The primary sleep exposure variables were the averages of the following over the total valid nights (minimum 5, maximum 7 nights): short sleep duration during the primary sleep period (<7 h/night), late sleep midpoint (midpoint between sleep onset and sleep offset >5 am), and top quartile of minutes of wake time after sleep onset and sleep fragmentation index. The primary outcomes of interest were a composite of hypertensive disorders of pregnancy (mild, severe, or superimposed preeclampsia; eclampsia; or antepartum gestational hypertension) and gestational diabetes mellitus. We used χ2 tests to assess associations between sleep variables and categorical baseline characteristics. Crude odds ratios and 95% confidence intervals were estimated from univariate logistic regression models to characterize the magnitude of the relationship between sleep characteristics and hypertensive disorders of pregnancy and gestational diabetes. For associations significant in univariate analysis, multiple logistic regression was used to explore further the association of sleep characteristics with pregnancy outcomes.Results: In all, 901 eligible women consented to participate; 782 submitted valid actigraphy studies. Short sleep duration and a later sleep midpoint were associated with an increased risk of gestational diabetes (odds ratio, 2.24; 95% confidence interval, 1.11-4.53; and odds ratio, 2.58; 95% confidence interval, 1.24-5.36, respectively) but not of hypertensive disorders. A model with both sleep duration and sleep midpoint as well as their interaction term revealed that while there was no significant interaction between these exposures, the main effects of both short sleep duration and later sleep midpoint with gestational diabetes remained significant (adjusted odds ratio, 2.06; 95% confidence interval, 1.01-4.19; and adjusted odds ratio, 2.37; 95% confidence interval, 1.13-4.97, respectively). Additionally, after adjusting separately for age, body mass index, and race/ethnicity, both short sleep duration and later sleep midpoint remained associated with gestational diabetes. No associations were demonstrated between the sleep quality measures (wake after sleep onset, sleep fragmentation) and hypertensive disorders or gestational diabetes.Conclusion: Our results demonstrate a relationship between short sleep duration and later sleep midpoint with gestational diabetes. Our data suggest independent contributions of these 2 sleep characteristics to the risk for gestational diabetes in nulliparous women.","2017-10","2019-02-14 12:30:58","2019-02-14 12:30:58","","447.e1-447.e13","","4","217","","American Journal of Obstetrics & Gynecology","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Pregnancy; Prospective Studies; Body Mass Index; Adult; Human; United States; Young Adult; Funding Source; Center for Epidemiological Studies Depression Scale; Diabetes Mellitus, Gestational -- Epidemiology; Population; Insomnia -- Epidemiology; Pregnancy-Induced Hypertension -- Epidemiology; Actigraphy; Personnel Staffing and Scheduling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TN6TPMAT","journalArticle","2014","Herring, Sharon J; Nelson, Deborah B; Pien, Grace W; Homko, Carol; Goetzl, Laura M; Davey, Adam; Foster, Gary D","Objectively measured sleep duration and hyperglycemia in pregnancy.","Sleep Medicine","","1389-9457","10.1016/j.sleep.2013.07.018","http://search.ebscohost.com/login.aspx?direct=true&db=c8h&AN=104002509&lang=pt-br&site=ehost-live","Objective: Our primary purpose was to assess the impact of objectively measured nighttime sleep duration on gestational glucose tolerance. We additionally examined associations of objectively measured daytime sleep duration and nap frequency on maternal glycemic control.Methods: Sixty-three urban, low-income, pregnant women wore wrist actigraphs for an average of 6 full days in mid-pregnancy prior to screening for hyperglycemia using the 1-h oral glucose tolerance test (OGTT). Correlations of nighttime and daytime sleep durations with 1-h OGTT values were analyzed. Multivariable logistic regression was used to evaluate independent associations between sleep parameters and hyperglycemia, defined as 1-h OGTT values ≥130 mg/dL.Results: Mean nighttime sleep duration was 6.9±0.9 h which was inversely correlated with 1-h OGTT values (r=-0.28, P=.03). Shorter nighttime sleep was associated with hyperglycemia, even after controlling for age and body mass index (adjusted odds ratio [OR], 0.2 [95% confidence interval {CI}, 0.1-0.8]). There were no associations of daytime sleep duration and nap frequency with 1-h OGTT values or hyperglycemia.Conclusions: Using objective measures of maternal sleep time, we found that women with shorter nighttime sleep durations had an increased risk for gestational hyperglycemia. Larger prospective studies are needed to confirm our negative daytime sleep findings.","2014-01","2019-02-14 12:30:59","2019-02-14 12:30:59","","51-55","","1","15","","Sleep Medicine","","","","","","","","","","","c8h","","EBSCOhost","","","","","","Female; Sleep; Pregnancy; Prospective Studies; Body Mass Index; Adult; Human; Pregnancy Complications; Young Adult; Diabetes Mellitus, Gestational; Risk Assessment; Sleep Disorders -- Complications; Glucose Tolerance Test; Disorders of Excessive Somnolence -- Complications; Urban Population; Hyperglycemia -- Complications; Poverty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
