"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RS7A4KIC","journalArticle","2010","Figari, Renzo; Nishio, Angie; Saona, Pedro; Vizcarra, Darwin","Frecuencia de roncopatía en mujeres durante el tercer trimestre del embarazo, en un hospital general","Revista Medica Herediana","","1018-130X","","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2010000200007&lang=es","Objective: To determine the frequency and distribution of snoring during the third trimester of pregnancy in patients hospitalized in a general hospital. Material and Methods: We conducted a cross sectional and descriptive study during September and October of 2004. 295 volunteers of a total of 304 were included. We used three validated questionnaires: Snoring questionnaire, Epworth Sleepiness Scale, Sleeping Quality Test. Additionally, we used the Kushida’s Morphometric Model. Results: The average age was 25,9 ± 1,67 years old with an average gestational age of 39,3 ± 1,55 weeks. We found 44,7% patients with snoring during the third trimester; the frequency of habitual snoring was 10,5%. 23,7% of patients reported having somnolence. Only 0,7% of patients had a positive result in the Kushida’s morphometric model. There was an increased risk of having habitual snoring in patients older than 25 years old. Finally, 13,6% had Pregnancy Induced Hypertension with a 22,5% of them having habitual snoring. Those with habitual snoring had 3 times higher risk of having pregnancy induced hypertension. Conclusions: This study found the same frequency of snoring and habitual snoring as previous studies in pregnant patients during the third trimester. The morphometric model of Kushida is not applicable to our population. There is a relation between habitual snoring and gestational hypertension. (Rev Med Hered 2010;21:91-96).","2010-04","2019-02-13 20:48:06","2019-02-13 20:48:06","","91-96","","2","21","","Revista Medica Herediana","","","","","","","","es","","","SciELO Perú","","http://www.scielo.org/","","","","","http://www.scielo.org.pe/pdf/rmh/v21n2/v21n2ao6.pdf","pregnancy; embarazo; apnea del sueño obstructiva; hipertensión inducida por la gestación; hypertension pregnancy-induced; obstructive; Prevalence; Prevalencia; ronquidos; snoring, sleep apnea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D3XB3UHM","journalArticle","2009","Cáceres-Manrique, Flor de María","El control prenatal: una reflexión urgente","Revista Colombiana de Obstetricia y Ginecología","","0034-7434","","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342009000200007&lang=es","Introduction and objective: this paper aims to reflect on how access to prenatal care (PNC) is adhered to and the barriers to it. PNC is the recommended strategy for the early detection risks during pregnancy, establishing suitable management, preventing complications and preparing pregnant females for birth and parenting. However, not all pregnant women have access to PNC for different reasons, these being mostly beyond their control. The barriers to and reasons for failure to adhere to PNC must thus be known to ensure that the dream of safe motherhood becomes real.","2009-06","2019-02-13 20:48:08","2019-02-13 20:48:08","","165-170","","2","60","","Revista Colombiana de Obstetricia y Ginecología","","","","","","","","es","","","SciELO Colombia","","http://www.scielo.org/","","","","","http://www.scielo.org.co/pdf/rcog/v60n2/v60n2a07.pdf","accesibilidad a los servicios de salud; acceso y evaluación; access and assessment; accessibility to health services; atención a la salud; calidad de la atención de salud; health care; mujeres embarazadas; pregnant women; quality of health care","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MACGNVY8","journalArticle","2007","Young, P.; Finn, B.C.; Bruetman, J.E.; Trimarchi, H.","Sudoración nocturna secundaria a reflujo gastroesofágico","Anales de Medicina Interna","","0212-7199","","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992007000600007&lang=es","Night sweats has been defined as drenching sweats that require the patient to change bedclothes. In current studies night sweats appear in 30% of non-obstetric patients and affects approximately 60% of pregnant women. Differential diagnoses include infections, malignancy, medications, hot flashes and panic attacks, making of each patient a challenge. We present two patients with night sweating. After excluding systemic diseases the diagnosis of gastroesophageal reflux was made, with excellent response to anti-reflux treatment. The presentation of our two patients coupled with a deep literature review, underscores the importance of gastroesophageal reflux as a cause of night sweating.","2007-06","2019-02-13 20:48:11","2019-02-13 20:48:11","","285-288","","6","24","","Anales de Medicina Interna","","","","","","","","es","","","SciELO España","","http://www.scielo.org/","","","","","","Gastroesophageal reflux; Hiperhidrosis; Hyperhidosis; Night sweats; Reflujo gastroesofágico; Sudoración nocturna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YWTAN4SL","journalArticle","2006","Flores Cruz, María Guadalupe; Escobar Izquierdo, Alfonso","5-Hydroxytryptaminie and plasticity in rodents","Salud mental","","0185-3325","","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252006000300018&lang=es","Abstract: The attributes that characterize a molecule as neurotransmitter at CNS are:  i . neuronal synthesis,  ii . being present at presynapsis, iii. Ca2+-dependent release, iv. postsynaptic actions mediated by receptors, v. an elimination mechanism at synapse. Since 1964, 5-hydroxytryptamine (5-HT) was included as a neurotransmitter and is part of a set of neurotransmitters named biogenic amines. In rodents, the 5-hydroxytryptaminergic system is constituted by nine nuclei at brainstem, and divided in two groups, rostral and caudal by ther localization. The rostral group projects mainly to the telencephalon and diencephalon, while the caudal group does it to the spinal cord. 5-HT innervation to brainstem and cerebellar nuclei have been also described. The most well-known function of 5-hydroxytryptamine (5-HT) in the CNS is neuromodulation, in processes such as memory, learning, mood, sleep-wake cycle; all of these are regulated by this biogenic amine through a wide family of receptors. All the receptors are metabotropic with the sole exception of 5-HT1, which is an ionotropic receptor. The 5-HT system differentiates early in ontogenesis; 5-HT immunoreactive neurons are evident in rat fetuses at embryonic day 12 (E12), when almost any other neuronal lineage possesses a cellular commitment. This fact highlights the importance 5-HT has at neurodevelopment. Scientific works are focused in the 5-HT auto-regulatory signalling for neuropil outgrowth at ontogeny, another remarkable trait of the 5-HT system. In addition, 5-HT releases astrocyte neurotrophic factor S-100 beta, necessary for dendritic maintenance. The 5-HT set point at different stages during ontogeny remains unknown. Several target structures of the 5-HT system are dependent on the level of 5-HT activity in newborn rodents; e.g. the somatosensory cortex where proper barrel field arrangement requires an active 5-HT innervation. Moreover, besides the 5-HT level, other factors, such as the level of reelin, are determinant for the proper cytoarchitectonic organization of the neocortex. The use of 5-methoxytryptamine, an unespecific 5-HT agonist, in the prenatal period, which negatively affects the reelin level, leads to cytoarchitectonic derangement, as it has been described to occur in the presubicular cortex. 5-HT and plasticity are also related to neurogenesis in adulthood. Neurogenesis in adulthood is influenced by several factors. Some of them, such as exercise and an enriched environment, increase the rate of newly born neurons in the dentate gyrus and olfactory bulb; while others, such as mood depression (in humans), low 5-HT levels, 5-HT1A receptor blockade by antagonists, or down-regulation, account for a poor neurogenesis rate. Chronic administration of 5-HT reuptake inhibitors, such as fluoxetine, increases the number of bromodeoxiuridine- labelled (BrdU) granule cells at the dentate gyrus and hilus versus control rats. This means that fluoxetine increases the neurogenesis rate. Newly born granule cells at dentate gyrus are more likely to survive, thus contributing to maintaining the hippocampal volume unchanged. On the contrary, following chronic 5-HT antagonist administration, specifically 5-HT1A receptor blockade BrdU-labelled granule cells in dentate gyrus are 30% reduced. Reduced hippocampal volume develops in humans affected by major depression, concomitant in some cases with a decrease in 5-HT neurotransmiter level. Recent studies linking 5-HT neurogenesis stimulation in dentate gyrus explain why plastic phenomena associated to pathology could be reversed by 5-HT reuptake inhibitors like fluoxetine. These works contribute to a better understanding of both depression etiology and clinical approach.","2006-06","2019-02-13 20:48:13","2019-02-13 20:48:13","","18-23","","3","29","","Salud mental","","","","","","","","en","","","SciELO México","","http://www.scielo.org/","","","","","http://www.scielo.org.mx/pdf/sm/v29n3/0185-3325-sm-29-03-18.pdf","fluoxetine; 5-Hidroxitriptamina; 5-Hydroxytrypamine; BrdU; fluoxetina; neurodesarrollo; neurodevelopment; neurogenesis; neurogénesis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KBGIWRRQ","journalArticle","2005","Pereira, Sandra Valéria Martins; Bachion, Maria Márcia","Diagnósticos de Enfermagem identificados em gestantes durante o pré-natal","Revista Brasileira de Enfermagem","","0034-7167","10.1590/S0034-71672005000600006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672005000600006&lang=es","This descriptive research aimed to analyze the Nursing Diagnoses identified in low-risk pregnant patients. Eleven pregnant women received prenatal care in a safe maternity in the state of Goiás. The data were classified under the NANDA (North American Nursing Diagnosis Association) taxonomy II and analyzed according to the referrals in obstetrics. Twenty-five different Nursing Diagnoses were identified. All pregnant women presented: insufficient knowledge (different levels and subjects), disturbed sleep pattern, activity intolerance, self-care deficit (bathing and hygiene), stress urinary incontinence, and some risk diagnoses. Identifying NANDA's Nursing Diagnoses allows the identification of the risk level, early detection of complications, and individualization in nursing assistance.","2005-12","2019-02-13 20:48:16","2019-02-13 20:48:16","","659-664","","6","58","","Revista Brasileira de Enfermagem","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","","http://www.scielo.br/pdf/reben/v58n6/a06v58n6.pdf","Embarazo; Pregnancy; Diagnóstico de enfermagem; Diagnóstico de enfermería; Nursing diagnosis; Gravidez; Enfermagem obstétrica; Enfermería obstétrica; Obstetrical nursing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ARDIQQ25","journalArticle","2004","Paiva, Simone de Sousa; Galvão, Marli Teresinha Gimeniz","Sentimentos diante da não amamentação de gestantes e puérperas soropositivas para HIV","Texto & Contexto - Enfermagem","","0104-0707","10.1590/S0104-07072004000300011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072004000300011&lang=es","This study aimed at investigating the feeling of pregnant and post-partum women HIV bearers for not being able to breastfeed. It is a qualitative study held from October to December 2003, in Fortaleza CE. Five pregnant and eight post-partum women HIV bearers were interviewed through a semi-structured interview. The results show that pregnant and puerperal women think that maternity would be complete if they could breastfeed. They said that the fact they cannot breastfeed brings guilt, frustration, suffering, unfulfilled wishes, impotence and destroyed dreams. However, they also show indifference to the important fact of not breastfeeding. It is concluded that the women with HIV manifested physical, economical and psychological difficulties because of the not breastfeeding.","2004-09","2019-02-13 20:48:19","2019-02-13 20:48:19","","414-419","","3","13","","Texto & Contexto - Enfermagem","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","","http://www.scielo.br/pdf/tce/v13n3/a11v13n03.pdf","AIDS; Aleitamento materno; Breast feeding; HIV; Lactancia materna; Mujeres embarazas; Mulheres grávidas; Pregnant women; SIDA; VIH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B3VTJ2R7","journalArticle","2002","Monti, Jaime M.","Actualización sobre la incidencia y las causas del insomnio primario y secundario","Revista Médica del Uruguay","","1688-0390","","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902002000100003&lang=es","Summary Several epidemiologic studies carried out in Europe and North America show that sleep disorders may be considered as a common condition. Prevalence is higher in women and elder people. Around 10% to 19% of patients with insomnia remark its chronic condition. Sleep disorders in elderly patiens are associated with chronic afection, that is to say they are non lifetime dependent. Primary chronic insomnia is associated with emotional factors or stress, that might prevent sleep. Primary insomnia do neither depend on medical nor psychiatric condition. Secondary chronic insomnia may depend on an associated sleep disorder, psychiatric or medical condition, drugs and drugdependence. More frequent causes of insomnia are psychiatric disorders (anxiety, depression), neurologic disorders (Alzheimer disease, Parkinson disease, epilepsy, stroke, migraine), medical disorders (cardiovascular, respiratory, gastrointestinal, endocrine, rheumatic, neoplasic). Sleep disorders have also been described during pregnancy and menopause. Many medical drugs (metilxantine, antidepressive and antihypertensive agents, antiepileptic durgs, corticosteroids) and nicotine may sometimes produce severe insomnia.","2002-05","2019-02-13 20:48:22","2019-02-13 20:48:22","","14-26","","1","18","","Revista Médica del Uruguay","","","","","","","","es","","","SciELO Uruguay","","http://www.scielo.org/","","","","","http://www.scielo.edu.uy/pdf/rmu/v18n1/v18n1a03.pdf","INCIDENCIA.; TRASTORNOS DE LA INICIACION Y MANTENCION DEL SUEÑO; TRASTORNOS DEL SUEÑO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KA6D3MRK","journalArticle","1999","Torres, Gilson de Vasconcelos; Davim, Rejane Marie Barbosa; Nóbrega, Maria Miriam Lima da","Aplicação do processo de enfermagem baseado na teoria de OREM: estudo de caso com uma adolescente grávida","Revista Latino-Americana de Enfermagem","","0104-1169","10.1590/S0104-11691999000200007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691999000200007&lang=es","This is a descriptive study with a qualitative approach that aimed at applying the nursing process based in Orem Self-Care Theory, through a case study with a pregnant adolescent in order to identify the nursing diagnosis in the above mentioned clients, based on NANDA'S nursing diagnoses. Results obtained identified three nursing diagnoses: prejudiced adaptation, sleep disturb and familiar change process. The application of the nursing process based in Orem and the importance of the diagnosis identified for clients nursing care were evidenced.","1999-04","2019-02-13 20:48:25","2019-02-13 20:48:25","","47-53","","2","7","","Revista Latino-Americana de Enfermagem","","","","","","","","pt","","","SciELO Brasil","","http://www.scielo.org/","","","","","http://www.scielo.br/pdf/rlae/v7n2/13461.pdf","adolescente embarazada; adolescente grávida; diagnóstico de enfermagem; diagnóstico de enfermería; nursing's diagnosis; pregnant adolescent; self-care theory; teoría del autocuidado; teoria do autocuidado","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FNYPTD4K","journalArticle","1998","Tovalín Ahumada, Horacio","Health conditions in a population living near an industrial waste recycling plant in Mexico","Revista Panamericana de Salud Pública","","1020-4989","10.1590/S1020-49891998000300002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998000300002&lang=es","The present study was conducted in a population living near a recycling plant for zinc and other metallic dusts to determine whether exposures to these substances were occurring and producing adverse health effects. The plant is situated in a suburb of Monterrey, which is the third most populous city in Mexico and the second most industrialized. A cross-sectional study design was used for the investigation, which was carried out from September 1994 to November 1994. Using cluster sampling procedures, homes in two areas were selected--one exposed through proximity to the plant, and the other unexposed to serve as a control--until the desired sample size was achieved (621 individuals, with an average of five per dwelling). A specially trained psychology student administered a questionnaire to an adult member of each family, soliciting data on the presence of acute and chronic infections, complications of pregnancy, and congenital diseases among the family members. One hundred twenty-seven questionnaires were administered in the exposed population, yielding information on 596 individuals. In the unexposed population, 147 questionnaires were administered furnishing data on 743 individuals. The sex and age distributions of the two populations were similar. The unexposed population had a slightly longer average duration of residence. The most common health problems in the exposed population were irritation of the eyes and upper respiratory tract, allergies, sleep disturbances, bronchitis, excessive fatigue, skin problems, otitis, and anemia. The exposed population had significantly higher risks for skin eruptions and diseases, excessive fatigue, sleep disturbances, upper respiratory infections, otitis, bronchitis, and allergies. Exposed and unexposed women had comparable prevalences of obstetrical problems, spontaneous abortions, congenitally malformed offspring, and low birthweight. The questionnaire used to detect health problems has low sensitivity and may have generated underestimates of some conditions. Nevertheless, the analysis controlled for several different biases, and thus it can be concluded that a positive association exists between environmental exposure to these wastes and increased risk of disease.","1998-03","2019-02-13 20:48:28","2019-02-13 20:48:28","","152-157","","3","3","","Revista Panamericana de Salud Pública","","","","","","","","en","","","SciELO Salud Pública","","http://www.scielo.org/","","","","","http://www.scielosp.org/pdf/rpsp/v3n3/3n3a2.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A4BHEX9A","journalArticle","1998","Tovalín Ahumada, Horacio","Condiciones de salud de la población vecina a una planta recicladora de residuos en México","Revista Panamericana de Salud Pública","","1020-4989","10.1590/S1020-49891998000100003","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998000100003&lang=es","This study was conducted in Mexico among residents of an area near a recycling plant for zinc and other metallic dusts to find out if these substances produce various adverse health effects in the population that may come in contact with them. The plant is in a municipality close to Monterrey, which is Mexico's third most populous and second most industrialized city. A cross-sectional comparative design was used for the research, which took place from September to November 1994. By means of quota sampling, houses were selected in two areas-one exposed, by virtue of its proximity to the plant, and the other unexposed, which served as a control-until the desired sample size was reached (621 individuals, an average of five per household). In each dwelling, a trained psychology student administered a questionnaire to one of the older family members to gather data on the presence of acute and chronic illnesses, problems during pregnancy, and congenital illnesses among the household members. In the exposed population, 127 questionnaires were completed, providing information on 596 persons; in the unexposed population, data on 743 persons were gathered via 147 questionnaires. The sex and age distributions were similar in the two populations, and the length of residence in their respective area was slightly longer among unexposed individuals. The most frequently reported health problems in the exposed population were irritation of the eyes and upper respiratory tract, allergies, sleep disturbances, bronchitis, fatigue, skin problems, ear infections, and anemia. The prevalence ratios for the exposed versus unexposed populations were significant with regard to skin eruptions and other skin diseases, fatigue, sleep disturbances, upper respiratory infections, ear infections, bronchitis, and allergies. Women from the two groups did not show significant differences in the prevalence of obstetric problems, miscarriages, or children born with congenital deformities or low birthweight. The sensitivity of the questionnaire used to detect health problems was poor, which could have resulted in an underestimation of some disorders. Nevertheless, various types of information bias were controlled, permitting the conclusion that the exposed population had a greater risk of suffering certain diseases and disorders than the unexposed population.","1998-01","2019-02-13 20:48:30","2019-02-13 20:48:30","","15-20","","1","3","","Revista Panamericana de Salud Pública","","","","","","","","es","","","SciELO Salud Pública","","http://www.scielo.org/","","","","","http://www.scielosp.org/pdf/rpsp/v3n1/3n1a3.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
